member_id,gender,username,first_name,last_name,birthday,branch_id
MEM0015854,Male,alanwilson,Xiu Mei,Ran,1991-04-07,GY267057
MEM0015855,Female,edwardjones,Ping,Cai,1965-08-05,GY465683
MEM0015856,Male,brianadaniel,Xia,Mao,1978-05-17,GY299390
MEM0015857,Female,martinezshelley,Feng Ying,Yu,1963-10-14,GY232549
MEM0015858,Male,katieellis,Cheng,Sun,1964-12-30,GY096774
MEM0015859,Female,lauren11,Gui Zhen,Xie,1995-01-25,GY931396
MEM0015860,Female,sharonware,Peng,Chen,1976-10-01,GY369434
MEM0015861,Female,stonenicholas,Nan,Chen,1972-05-30,GY699579
MEM0015862,Female,allisonedward,Kun,Ceng,1985-01-30,GY012902
MEM0015863,Female,jared11,Chao,Zhang,1980-10-31,GY725291
MEM0015864,Female,shafferjessica,Rui,Lin,1982-04-04,GY954226
MEM0015865,Male,laurenlozano,Li Hua,Bo,1969-06-21,GY049953
MEM0015866,Female,vhess,Lan Ying,Zhang,1992-12-15,GY601100
MEM0015867,Female,richardsonmegan,Bin,Zheng,1968-08-18,GY450975
MEM0015868,Female,carsonchristie,Xiu Hua,Lin,1992-11-08,GY439934
MEM0015869,Male,heather78,Nan,Jiao,1968-12-09,GY677957
MEM0015870,Male,joseph52,Tao,Li,1987-08-31,GY998755
MEM0015871,Male,sloankenneth,Xiu Mei,Xu,1965-09-24,GY977314
MEM0015872,Male,stacy85,Kun,Huang,2002-03-09,GY497117
MEM0015873,Male,blairerica,Dong Mei,Ren,1994-12-09,GY687446
MEM0015874,Female,toddsanders,Shu Lan,Zhang,2001-03-17,GY481290
MEM0015875,Female,brandon47,Xiu Yun,Lu,2002-05-03,GY240366
MEM0015876,Female,bowmanjennifer,Li Hua,Gao,1975-09-10,GY366052
MEM0015877,Male,myersdylan,Yun,Tang,1975-11-29,GY894580
MEM0015878,Female,bennettlisa,Chang,Wang,2000-07-16,GY667437
MEM0015879,Female,dixondanielle,Hai Yan,Liang,2001-05-10,GY899684
MEM0015880,Female,courtneydavis,Hong,Gao,1985-05-19,GY026599
MEM0015881,Female,perezmelissa,Li,Lv,1994-06-04,GY733568
MEM0015882,Female,zamorajacob,Gui Rong,Zhou,1998-05-07,GY301842
MEM0015883,Female,bryceroy,Bo,Liu,1979-10-03,GY574556
MEM0015884,Male,pauljimenez,Shu Lan,Zhou,1969-07-28,GY975412
MEM0015885,Female,deborah75,Dan Dan,Li,1962-01-17,GY254756
MEM0015886,Female,steelerandy,Rui,Zheng,1975-02-10,GY936387
MEM0015887,Female,kristinaford,Dan,Tong,2002-07-14,GY717821
MEM0015888,Male,sfoster,Xiu Zhen,Li,2002-09-25,GY914039
MEM0015889,Female,charlesmay,Kai,Liu,1989-06-30,GY417368
MEM0015890,Female,michaelkeller,Gui Fang,Wu,1997-01-03,GY975507
MEM0015891,Male,claudiascott,Hui,Wu,2004-01-22,GY636174
MEM0015892,Female,trujillopaul,Na,Yang,1978-07-26,GY010225
MEM0015893,Female,cisnerostyler,Xiu Fang,Li,1971-01-18,GY425110
MEM0015894,Female,williamskimberly,Gui Hua,Yang,1967-07-30,GY730835
MEM0015895,Female,mccallbrent,Rong,Liu,1992-04-06,GY375135
MEM0015896,Male,jmichael,Fei,Lei,1970-02-28,GY099172
MEM0015897,Female,martinnicholas,Wen,Gu,2006-08-28,GY652227
MEM0015898,Male,penny32,Hai Yan,Liu,2002-06-09,GY385938
MEM0015899,Male,erin75,Jian Guo,Zhang,1991-11-13,GY731294
MEM0015900,Female,gibbsryan,Feng,Jiang,1962-07-15,GY156218
MEM0015901,Female,zachary29,Jian Guo,Wang,1994-01-16,GY995705
MEM0015902,Female,ehouse,Gui Lan,Yang,2004-07-19,GY054353
MEM0015903,Male,yshaw,Chun Mei,Du,1976-03-27,GY652227
MEM0015904,Female,hintontristan,Xiu Fang,Zhang,1996-09-21,GY948649
MEM0015905,Female,alishabarker,Yu Mei,Zhang,1967-12-05,GY995705
MEM0015906,Female,dianemccarthy,Li Hua,Cao,1983-07-02,GY948649
MEM0015907,Female,heatherking,Feng Lan,Liu,1986-08-29,GY067302
MEM0015908,Female,stevensonjonathan,Ning,Li,1981-11-12,GY667437
MEM0015909,Female,craig87,Gui Zhi,Fan,1969-07-29,GY667912
MEM0015910,Female,kathleenjohnston,Xiu Rong,Pan,1990-12-23,GY406156
MEM0015911,Male,nlucas,Feng Lan,Liu,2006-10-29,GY699579
MEM0015912,Female,brandon15,Xin,Huang,1973-05-08,GY272933
MEM0015913,Female,edwardskathryn,Xu,Zhou,1999-01-09,GY634975
MEM0015914,Male,michael91,Xiu Lan,Wu,1962-11-04,GY603473
MEM0015915,Female,tammy26,Gui Ying,Zhang,1969-06-09,GY899684
MEM0015916,Male,schmidtrobert,Jian Guo,Chen,1989-06-25,GY497117
MEM0015917,Female,afreeman,Dong,Liu,1979-04-28,GY650498
MEM0015918,Male,harrisnicholas,Feng,Hu,2006-01-31,GY632126
MEM0015919,Female,marcusgardner,Hong Xia,Jiang,1961-12-25,GY450083
MEM0015920,Male,rachel18,Juan,Deng,2004-01-20,GY254756
MEM0015921,Male,marycarpenter,Xiu Ying,Zhang,1982-02-11,GY874746
MEM0015922,Male,lortega,Chang,Chen,1966-11-03,GY463586
MEM0015923,Female,kayala,Gui Xiang,Zhao,1963-01-16,GY736462
MEM0015924,Female,skinnerangela,Yu Lan,Chen,1998-11-14,GY417368
MEM0015925,Male,joshuabass,Lei,Liu,1989-02-26,GY121520
MEM0015926,Female,jeremynewton,Liu,Yu,2003-04-09,GY514371
MEM0015927,Male,dave27,Gang,Hu,1965-01-31,GY870748
MEM0015928,Female,osingh,Gang,Liang,1991-10-04,GY648349
MEM0015929,Female,kaitlyn58,Xiu Mei,Yang,1998-05-07,GY537293
MEM0015930,Female,dmartinez,Juan,Zheng,1980-08-07,GY401799
MEM0015931,Female,josephhansen,Gui Fang,Liu,1965-09-29,GY870819
MEM0015932,Male,jamesaustin,Li,Sun,1994-01-16,GY767515
MEM0015933,Male,danielsmary,Dong,Wang,1981-11-28,GY239835
MEM0015934,Female,thomasheather,Shu Hua,Yang,1982-02-26,GY963870
MEM0015935,Male,hle,Shu Ying,Feng,1987-10-18,GY931396
MEM0015936,Female,egibson,Kai,Zhang,2001-02-04,GY969222
MEM0015937,Male,gsnyder,Ping,Cui,2002-07-12,GY778117
MEM0015938,Female,kevinchavez,Jian Guo,Li,1965-08-02,GY674675
MEM0015939,Male,jonathanmoore,Lei,Jiang,1996-02-19,GY954226
MEM0015940,Male,amber34,Lin,Sun,1975-10-28,GY588203
MEM0015941,Male,flemingcarrie,Xiu Rong,Zhang,1992-04-18,GY730835
MEM0015942,Female,lewistaylor,Yan,Wang,1979-10-10,GY530000
MEM0015943,Female,dlewis,Lei,Hu,1993-05-06,GY206759
MEM0015944,Male,wfitzgerald,Peng,Lv,1961-03-13,GY789543
MEM0015945,Female,atkinsjacob,Li,Zheng,1996-03-14,GY160132
MEM0015946,Male,jennabrewer,Hao,Huang,1967-01-05,GY054353
MEM0015947,Male,kwolf,Shu Ying,Hu,1965-12-21,GY218116
MEM0015948,Male,ycastro,Kai,Zhou,1991-08-25,GY010225
MEM0015949,Female,kelleyedgar,Shu Ying,Li,1990-10-18,GY337150
MEM0015950,Male,araymond,Jie,Cai,2001-12-19,GY118765
MEM0015951,Female,ngross,Lei,Xing,1992-04-11,GY335761
MEM0015952,Female,lwilliams,Bin,Ji,1977-09-01,GY281434
MEM0015953,Male,scott84,Gui Hua,Gao,1995-01-04,GY980682
MEM0015954,Female,bryan91,Xiu Yun,Jiang,1964-11-15,GY802319
MEM0015955,Male,mcintyrekimberly,Mei,Zhang,1996-06-23,GY316089
MEM0015956,Male,ericlewis,Xiao Hong,Jing,1994-10-14,GY948649
MEM0015957,Male,nancy23,Hong,Zhuang,1996-06-24,GY496637
MEM0015958,Female,christopherhernandez,Feng Ying,Fang,2002-09-30,GY936387
MEM0015959,Male,kellywang,Shu Hua,Xu,2005-11-26,GY369434
MEM0015960,Female,davidmills,Xiu Zhen,Liu,1984-11-24,GY647065
MEM0015961,Female,valerie94,Hong Xia,Zhang,1979-08-10,GY397167
MEM0015962,Female,kinggeoffrey,Lei,Luo,1976-02-14,GY059585
MEM0015963,Female,yfox,Xin,Luo,1998-05-06,GY977314
MEM0015964,Male,parsonslaura,Xiu Fang,Yin,1995-09-24,GY738417
MEM0015965,Male,torresdesiree,Peng,Ding,1984-01-27,GY281434
MEM0015966,Male,jessicaholmes,Jian Jun,Yang,1965-12-21,GY677957
MEM0015967,Female,sandrasnyder,Xiu Yun,Gao,2005-11-19,GY311011
MEM0015968,Male,ashley26,Ming,Liu,1995-08-18,GY412567
MEM0015969,Female,kpatton,Jing,Chen,1986-07-19,GY273911
MEM0015970,Male,williskayla,Mei,Yang,1982-07-29,GY186322
MEM0015971,Female,kelsey68,Yun,Ma,1977-07-28,GY211939
MEM0015972,Male,julieperry,Dong Mei,Liu,1966-05-28,GY725309
MEM0015973,Male,hernandezrebecca,Bo,Li,1981-10-08,GY813504
MEM0015974,Female,wheath,Gui Lan,Chen,1983-03-17,GY691966
MEM0015975,Female,molly95,Lu,Zhao,1983-02-22,GY634975
MEM0015976,Female,brownmary,Xu,He,2001-08-08,GY072878
MEM0015977,Female,tweaver,Fei,Zhang,1971-01-31,GY873589
MEM0015978,Male,pagedaniel,Dong Mei,Huang,1980-09-26,GY725291
MEM0015979,Male,djacobson,Yu,Chu,1987-06-02,GY385883
MEM0015980,Male,garneremily,Kun,Zheng,2002-10-13,GY970177
MEM0015981,Male,patrick91,Li,He,1973-10-12,GY582497
MEM0015982,Male,porterpatricia,Yong,Han,2002-03-14,GY742899
MEM0015983,Female,erika76,Yang,Lin,1999-03-28,GY927923
MEM0015984,Female,navarrovanessa,Feng Lan,Qiao,1961-07-05,GY016663
MEM0015985,Male,eric44,Yong,Zheng,1968-10-28,GY819531
MEM0015986,Male,nashchristopher,Long,Li,1964-12-12,GY296216
MEM0015987,Male,velazquezadam,Jie,Pan,1995-02-11,GY637908
MEM0015988,Male,ramosdaniel,Ning,Xu,1972-10-25,GY652227
MEM0015989,Female,jfox,Liang,Zhang,1968-06-27,GY173787
MEM0015990,Female,theresawilkins,Ning,Hao,1988-02-13,GY701267
MEM0015991,Male,uhernandez,Feng Ying,Jiang,1989-04-04,GY425110
MEM0015992,Female,dorothy69,Jian,Cheng,2000-06-09,GY687446
MEM0015993,Female,stuart93,Yang,Deng,1975-07-10,GY030338
MEM0015994,Male,michaelgriffin,Yan,Wang,1965-04-07,GY667912
MEM0015995,Female,thomassherry,Ping,Chen,1989-07-14,GY731037
MEM0015996,Male,williamstimothy,Shu Zhen,Lu,1998-02-25,GY914039
MEM0015997,Female,ushort,Ting Ting,Chen,1988-02-19,GY901000
MEM0015998,Female,estone,Xue Mei,Wang,1999-01-25,GY984970
MEM0015999,Male,rowlandoscar,Lan Ying,Wang,2001-07-09,GY439934
MEM0016000,Female,samanthacarter,Ying,Teng,1967-03-17,GY650498
MEM0016001,Male,glenn91,Lin,Mei,1987-12-31,GY126731
MEM0016002,Male,zhester,Dong Mei,Song,1992-06-19,GY748768
MEM0016003,Male,suttonshelley,Huan,Xu,1978-11-08,GY726111
MEM0016004,Female,laurienguyen,Bo,Wen,1988-02-28,GY484509
MEM0016005,Male,mary23,Jie,Zhao,1974-09-29,GY318828
MEM0016006,Male,cynthia95,Yang,Yue,1968-04-11,GY761908
MEM0016007,Male,angelarodriguez,Yang,Han,1981-09-14,GY031092
MEM0016008,Female,patriciastevenson,Ying,Yang,2007-01-03,GY288855
MEM0016009,Male,sarah82,Jian,Yang,1969-04-21,GY761622
MEM0016010,Female,harriskaren,Yu Lan,Wu,1973-10-12,GY337150
MEM0016011,Male,paula40,Dan,Luo,1962-02-15,GY507004
MEM0016012,Female,michaeltrujillo,Yang,Yang,1995-02-13,GY852665
MEM0016013,Female,crystalperez,Yang,Qi,1981-08-28,GY708981
MEM0016014,Female,cchandler,Xiu Hua,Lu,1994-09-02,GY648271
MEM0016015,Male,glennamber,Gui Lan,Li,1971-12-22,GY626463
MEM0016016,Female,nbarber,Li Hua,Bao,1995-11-30,GY757013
MEM0016017,Male,donaldrivera,Li,Ju,1994-07-06,GY267467
MEM0016018,Female,derekwhitehead,Yu Ying,Ge,1995-07-10,GY581745
MEM0016019,Female,luisyang,Yu Zhen,Li,1962-11-01,GY277115
MEM0016020,Female,williamwalker,Chun Mei,Lin,1997-10-22,GY634641
MEM0016021,Male,alithomas,Chen,Huang,1986-10-30,GY073310
MEM0016022,Female,megan52,Bing,Bai,1966-04-02,GY995705
MEM0016023,Male,paulcox,Yu Zhen,Bian,1980-04-16,GY293130
MEM0016024,Female,smithscott,Chao,Zhou,1982-11-14,GY293130
MEM0016025,Female,valerieharris,Gang,Zhang,1996-04-22,GY894580
MEM0016026,Female,louis24,Chun Mei,Li,1991-10-30,GY499525
MEM0016027,Male,dana13,Ying,Li,1988-11-08,GY314731
MEM0016028,Female,karen50,Jie,Huang,1989-06-12,GY523205
MEM0016029,Male,imoore,Li Li,Zhong,1989-03-10,GY187794
MEM0016030,Male,natasha81,Feng Ying,Song,1973-01-03,GY187794
MEM0016031,Female,ghall,Xiu Hua,Wu,1992-01-10,GY883753
MEM0016032,Female,gkelly,Tao,Li,1964-02-09,GY789543
MEM0016033,Female,frederickdouglas,Ting,Gao,1983-05-30,GY458464
MEM0016034,Female,doylelori,Peng,Tang,2001-06-10,GY554043
MEM0016035,Female,brooke08,Xiu Ying,Tang,1963-07-26,GY965315
MEM0016036,Male,albert34,Jian,Xu,2000-11-11,GY223648
MEM0016037,Female,campbellpaul,Jian Ping,Zhang,1993-06-25,GY970177
MEM0016038,Male,jonesdaniel,Lin,Zhang,1966-11-06,GY903316
MEM0016039,Male,xrobinson,Kun,Sun,1995-07-01,GY617968
MEM0016040,Male,nichole31,Gui Hua,Ma,1976-07-22,GY674675
MEM0016041,Male,nicholsshannon,Yu,Liu,1987-01-18,GY581306
MEM0016042,Female,dean04,Huan,Dong,1983-06-12,GY696367
MEM0016043,Female,april47,Hao,Xiao,1967-05-26,GY548709
MEM0016044,Female,johnsonmary,Gui Ying,Tian,1991-02-16,GY311909
MEM0016045,Male,rhonda25,Ying,Zhan,1979-07-17,GY647065
MEM0016046,Female,palmerjeffrey,Qian,Wang,2002-10-28,GY441092
MEM0016047,Female,mariamartin,Xin,Li,1976-02-27,GY362156
MEM0016048,Female,johnskevin,Mei,Wang,1976-11-21,GY701267
MEM0016049,Male,tina70,Bin,Li,1963-05-08,GY475186
MEM0016050,Male,barbarabonilla,Gui Zhen,Peng,1963-02-23,GY277115
MEM0016051,Male,edgarflores,Ting Ting,Lin,1968-03-22,GY048981
MEM0016052,Female,jennifergould,Wen,Ling,1998-10-31,GY894580
MEM0016053,Male,baileybrian,Gui Xiang,Zhang,1974-09-12,GY142942
MEM0016054,Female,juan73,Feng,Sun,1995-06-08,GY914223
MEM0016055,Female,jeffrey30,Chao,Yin,1975-12-31,GY897971
MEM0016056,Male,austinsmith,Jin Feng,Zhao,1988-07-30,GY791340
MEM0016057,Male,cbryan,Li,Tan,1981-10-08,GY223648
MEM0016058,Male,montgomerybriana,Ting Ting,Ju,1977-05-02,GY054353
MEM0016059,Female,cindy66,Fan,Xu,1981-12-15,GY464463
MEM0016060,Female,jessicalawson,Dan Dan,Yin,1985-09-15,GY267467
MEM0016061,Female,adamsmary,Qian,Yang,1981-10-19,GY005024
MEM0016062,Male,carpenterjulia,Zhi Qiang,Li,1987-02-23,GY274863
MEM0016063,Male,samuelhaynes,Kun,Liu,1985-06-25,GY057253
MEM0016064,Male,hayesmegan,Shu Lan,Zhou,1995-04-18,GY319687
MEM0016065,Female,kristi15,Chang,Wu,1978-02-27,GY574556
MEM0016066,Female,fdunn,Xu,Zheng,2002-07-07,GY217212
MEM0016067,Male,ijennings,Xiu Zhen,Wang,1989-02-14,GY351669
MEM0016068,Female,dunneric,Gui Ying,Rao,1980-01-27,GY894210
MEM0016069,Female,rgalloway,Feng Ying,Liu,1972-03-11,GY307656
MEM0016070,Female,ray31,Hao,Qu,1986-02-08,GY603070
MEM0016071,Female,angelaayers,Bin,Liu,1996-10-16,GY862758
MEM0016072,Male,ryanclayton,Yu Ying,Shen,1987-10-14,GY246954
MEM0016073,Male,hobbsrobert,Huan,Ma,1996-08-28,GY327715
MEM0016074,Male,danielsmith,Li,Zhu,1971-06-26,GY392017
MEM0016075,Male,obyrd,Gang,Wu,1981-12-05,GY725309
MEM0016076,Male,jamesjonathan,Jun,Liu,1973-03-02,GY581306
MEM0016077,Female,tammy46,Min,Wang,1972-02-07,GY977314
MEM0016078,Male,lashley,Shu Zhen,Tian,1976-04-29,GY812947
MEM0016079,Male,katiefarrell,Min,Jiang,2000-04-09,GY001836
MEM0016080,Male,taraeaton,Ling,Wu,1987-03-17,GY696367
MEM0016081,Male,petersenkatelyn,Yang,Zhao,2005-08-12,GY634329
MEM0016082,Female,jameslee,Ting Ting,Li,2000-07-18,GY936387
MEM0016083,Female,sheilamcguire,Liang,Dai,1971-04-08,GY652227
MEM0016084,Female,williamgarcia,Huan,Ma,1961-05-01,GY450975
MEM0016085,Male,ptrevino,Liu,Mao,1963-08-18,GY787068
MEM0016086,Female,henryrobert,Ying,Huang,1970-04-14,GY626463
MEM0016087,Male,robertherrera,Jia,Liu,2004-08-20,GY674675
MEM0016088,Male,anthonyrichard,Gui Fang,Zhao,1961-07-20,GY927923
MEM0016089,Male,alejandrohenderson,Jian,Gao,1985-04-18,GY113801
MEM0016090,Male,owest,Xue,Xiao,1968-01-22,GY417368
MEM0016091,Male,zhall,Xiu Hua,Jia,1966-01-06,GY153018
MEM0016092,Male,tclements,Bo,Sun,1984-04-20,GY281434
MEM0016093,Female,anthonyrivas,Jie,Zhang,1972-09-08,GY192353
MEM0016094,Female,nandersen,Bo,Ju,1974-12-21,GY105358
MEM0016095,Female,gabriel61,Huan,Hu,1986-05-05,GY010216
MEM0016096,Male,vnicholson,Jie,Wang,1966-05-19,GY150157
MEM0016097,Female,carriegreen,Lin,Wu,1991-10-13,GY738417
MEM0016098,Male,bailey35,Chun Mei,Lv,1962-01-06,GY499525
MEM0016099,Male,monicamccarthy,Xu,Zhao,1989-05-14,GY185946
MEM0016100,Male,stuartbrenda,Yang,Huang,1995-08-18,GY379382
MEM0016101,Male,zacharymaddox,Jian Ping,Zhou,2005-05-16,GY647526
MEM0016102,Male,ygomez,Jing,Li,1994-04-06,GY731037
MEM0016103,Male,kmoore,Ning,Cui,2005-03-07,GY989437
MEM0016104,Female,hillmichael,Jian Jun,Zhou,1985-11-26,GY922453
MEM0016105,Female,martinezanthony,Li Juan,Xu,1989-04-13,GY351669
MEM0016106,Female,sheila92,Gui Lan,Sun,1984-07-30,GY402761
MEM0016107,Female,kyle49,Li Juan,Yang,2007-04-11,GY914223
MEM0016108,Male,maryking,Ling,Huang,1990-10-26,GY452640
MEM0016109,Female,craig65,Hong Mei,Wang,2002-07-02,GY067302
MEM0016110,Male,jeffrey33,Dan Dan,Liu,1962-07-24,GY075902
MEM0016111,Female,carlosmyers,Qin,Liu,1979-05-07,GY182632
MEM0016112,Female,jamesdaniel,Huan,Du,1999-03-29,GY803055
MEM0016113,Male,justinsingh,Rong,Zhou,1985-06-05,GY349088
MEM0016114,Female,paige07,Shu Ying,Bai,1995-04-09,GY105358
MEM0016115,Male,kboyd,Juan,Geng,1969-03-27,GY873589
MEM0016116,Male,sgreer,Ming,Qu,1980-04-27,GY002066
MEM0016117,Male,wevans,Yu,Zhang,1968-02-01,GY276495
MEM0016118,Male,aschwartz,Yan,Cui,2004-11-15,GY581986
MEM0016119,Female,fostershannon,Bo,Ding,1978-10-16,GY105046
MEM0016120,Male,williamsvictoria,Feng,Zhao,1993-09-15,GY054353
MEM0016121,Female,qsoto,Yu,Zheng,1971-03-27,GY263575
MEM0016122,Male,aallen,Gui Ying,Mou,1962-09-26,GY258921
MEM0016123,Male,christina37,Qiang,Cao,1989-06-05,GY699867
MEM0016124,Female,drewpowell,Xiu Lan,Liang,2001-09-23,GY842441
MEM0016125,Male,oreese,Jian Ping,Wang,1975-12-07,GY708760
MEM0016126,Male,mackenziestephens,Xu,Ma,1998-07-06,GY918423
MEM0016127,Female,brittney80,Min,Sun,1964-01-16,GY649645
MEM0016128,Female,brandi92,Fei,Tan,1968-04-08,GY710078
MEM0016129,Male,shaun50,Hong Mei,Gan,1965-11-04,GY687446
MEM0016130,Female,eric71,Bin,Lv,1974-06-27,GY918423
MEM0016131,Male,stephencampbell,Gui Lan,Wang,1966-02-03,GY948649
MEM0016132,Female,maldonadodana,Shuai,Wang,1991-02-01,GY110247
MEM0016133,Male,anitasalinas,Peng,Tang,1992-06-27,GY750181
MEM0016134,Male,tonymcdonald,Min,Zhan,2004-12-23,GY030338
MEM0016135,Female,joshua84,Ping,Cao,1961-04-19,GY234853
MEM0016136,Male,jefferyclarke,Hai Yan,Ma,1989-09-27,GY174807
MEM0016137,Female,ann12,Ting Ting,Li,1973-08-11,GY975507
MEM0016138,Male,shawna08,Lei,Xu,1993-11-28,GY467984
MEM0016139,Male,pcarter,Lan Ying,Lou,2006-08-23,GY840295
MEM0016140,Female,janetrangel,Ying,Zhu,2003-10-15,GY725309
MEM0016141,Male,anita29,Li Juan,Li,1981-06-05,GY022320
MEM0016142,Female,rachel43,Shu Ying,Shao,1966-06-01,GY021495
MEM0016143,Male,dalton29,Li,Li,1974-09-18,GY163764
MEM0016144,Female,mirandabarry,Liu,Li,1968-07-15,GY437846
MEM0016145,Female,fordchelsea,Zhi Qiang,Tang,1962-05-14,GY385883
MEM0016146,Male,biancavargas,Lu,Zhao,1978-11-03,GY036284
MEM0016147,Female,mathewbell,Jun,Gu,2002-08-15,GY349088
MEM0016148,Female,kelly78,Min,Ceng,1988-12-12,GY527930
MEM0016149,Female,pricekevin,Jun,Pan,1979-04-08,GY777965
MEM0016150,Male,rmatthews,Hua,Lu,2006-09-16,GY260416
MEM0016151,Female,mckinneyjason,Xu,Wang,1995-01-06,GY836347
MEM0016152,Female,jordanmichael,Xin,Chu,2001-02-10,GY401799
MEM0016153,Female,hollydillon,Yang,Suo,1992-06-16,GY812001
MEM0016154,Male,jerry60,Jun,Yang,2007-03-15,GY238335
MEM0016155,Male,courtneybarajas,Xue Mei,Lan,2005-03-21,GY819261
MEM0016156,Female,matthew11,Xia,Wang,1992-11-22,GY385938
MEM0016157,Female,zsanchez,Gui Zhi,Fu,1970-02-13,GY004398
MEM0016158,Male,makayla21,Yu Mei,Hou,2006-08-30,GY822827
MEM0016159,Female,megan44,Ying,Jin,1987-10-25,GY338994
MEM0016160,Male,melissa41,Hong,Xing,1975-05-05,GY554614
MEM0016161,Male,ronaldwright,Ting Ting,Guo,1969-03-08,GY812001
MEM0016162,Male,jasonmunoz,Xiu Lan,Zhang,1993-07-25,GY729889
MEM0016163,Female,donalddorsey,Yan,Ma,1964-07-30,GY363976
MEM0016164,Male,gordontheodore,Gui Zhen,Huang,1971-06-26,GY581306
MEM0016165,Female,mary93,Peng,Sun,1977-06-19,GY375135
MEM0016166,Female,michaelpoole,Long,Wang,1987-12-17,GY121651
MEM0016167,Male,jsellers,Jing,Cai,1967-06-12,GY496637
MEM0016168,Female,pamela89,Yu Hua,Sun,1996-09-20,GY762007
MEM0016169,Male,johnny97,Liang,Lin,1999-11-14,GY402761
MEM0016170,Female,pattersonchristine,Jian,Li,1975-10-28,GY970177
MEM0016171,Male,mikecaldwell,Yang,Wu,1968-12-21,GY305101
MEM0016172,Male,paulmayo,Fei,Wang,1972-07-05,GY269076
MEM0016173,Male,harveymelissa,Yong,Di,1961-12-17,GY254756
MEM0016174,Female,danielmoses,Lu,Li,1983-05-29,GY574556
MEM0016175,Male,harrisonlaura,Ting Ting,Yan,1960-09-14,GY369434
MEM0016176,Male,larsonmichael,Hai Yan,Huang,1963-01-01,GY150157
MEM0016177,Male,sgeorge,Ling,Cheng,1967-04-18,GY894722
MEM0016178,Female,uguerra,Nan,Yan,1966-02-04,GY494112
MEM0016179,Female,isaiahhayes,Li Hua,Ma,1960-12-04,GY156218
MEM0016180,Female,allison64,Yang,Wu,2005-09-25,GY667912
MEM0016181,Male,paul03,Yu,Wu,1997-08-21,GY279614
MEM0016182,Male,jerry99,Ming,Zhu,1966-12-27,GY852665
MEM0016183,Male,pjordan,Jie,Qiu,1974-01-24,GY730835
MEM0016184,Male,lisawalter,Kun,Xie,1984-07-22,GY975507
MEM0016185,Male,brooksdiane,Yang,Ren,2004-05-21,GY794867
MEM0016186,Male,bishopandrea,Bin,Ge,1969-06-16,GY933010
MEM0016187,Male,mannmaria,Yu Mei,Ju,1981-02-09,GY126766
MEM0016188,Male,donna54,Gui Ying,Zhang,1992-02-21,GY195642
MEM0016189,Male,yharrington,Min,Li,1996-04-05,GY899684
MEM0016190,Female,dylan14,Yan,Geng,1986-10-31,GY459230
MEM0016191,Female,earl90,Na,Chen,1973-07-08,GY439934
MEM0016192,Male,diana48,Yu Lan,Wu,1998-06-08,GY223648
MEM0016193,Female,taralopez,Xin,Xia,1973-05-23,GY803140
MEM0016194,Male,michael14,Xia,Xu,1965-03-11,GY004398
MEM0016195,Male,joel90,Mei,Wu,1989-02-03,GY369434
MEM0016196,Male,katherine67,Jian,Du,2000-02-22,GY715832
MEM0016197,Female,larry46,Xiu Lan,Ceng,2001-07-08,GY628158
MEM0016198,Female,jrollins,Jian Ping,Zhong,2001-02-11,GY897675
MEM0016199,Male,melanieshaw,Xue Mei,Tang,2007-02-19,GY836927
MEM0016200,Female,melindabarnes,Xia,Xu,1961-04-28,GY729889
MEM0016201,Male,aguilarcraig,Ling,Wang,1983-01-14,GY026599
MEM0016202,Male,danacook,Dong Mei,Chen,2005-04-25,GY460938
MEM0016203,Male,stephanieandersen,Jian Hua,Tang,1991-09-24,GY378563
MEM0016204,Female,jvalencia,Yu,Zhong,1989-11-24,GY241104
MEM0016205,Male,jonesthomas,Jun,Feng,2004-10-12,GY717821
MEM0016206,Male,logan96,Xue,Zhao,1969-09-04,GY694862
MEM0016207,Female,charlottemcdonald,Jian,Yuan,1993-09-09,GY048981
MEM0016208,Female,curtisvega,Hui,Zhou,1986-05-10,GY822827
MEM0016209,Male,lisa46,Gui Xiang,Di,1984-03-14,GY916456
MEM0016210,Male,justin98,Hong Mei,Wang,1971-02-13,GY597180
MEM0016211,Male,petermartin,Mei,Liang,1972-05-17,GY497117
MEM0016212,Male,cbradshaw,Jun,Hu,1980-07-03,GY465683
MEM0016213,Female,chavezshane,Shu Lan,Liu,1992-11-25,GY717821
MEM0016214,Male,dominguezshawn,Hong Mei,Feng,1972-12-04,GY902238
MEM0016215,Male,pphillips,Lu,Chen,1996-05-12,GY774985
MEM0016216,Male,lance92,Hong,Wu,2000-05-05,GY514371
MEM0016217,Female,christine31,Xue Mei,Wang,1962-03-27,GY617100
MEM0016218,Male,jerrykirby,Gui Fang,Deng,1991-02-09,GY726111
MEM0016219,Female,clarkbrian,Kun,Xu,1964-04-20,GY404798
MEM0016220,Female,matthewtaylor,Xiu Yun,Mai,1999-02-26,GY096774
MEM0016221,Male,mfranklin,Liang,Shi,1987-11-11,GY119246
MEM0016222,Female,johnnyhess,Long,Gong,1978-04-02,GY026599
MEM0016223,Male,nmatthews,Feng,Dong,1979-06-05,GY030338
MEM0016224,Female,juangibbs,Kun,Huang,1969-09-18,GY272933
MEM0016225,Male,destinynichols,Gui Zhi,Zhao,1991-06-06,GY288855
MEM0016226,Male,poncedominic,Tao,Wang,1967-07-10,GY301203
MEM0016227,Male,amyscott,Xiang,Hong,1979-01-16,GY174807
MEM0016228,Male,jillhuber,Wei,Nan,2000-03-24,GY791340
